DATE,Col2,Col3
Thu Oct 09 2014,company_update_impressions,0
Thu Oct 09 2014,company_update_comments,0
Thu Oct 09 2014,company_update_engagement,0
Thu Oct 09 2014,company_update_likes,0
Thu Oct 09 2014,company_update_shares,0
Thu Oct 09 2014,pageview_overview_count,0
Fri Oct 10 2014,company_update_clicks,0
Fri Oct 10 2014,company_update_unique_impressions,0
Fri Oct 10 2014,distinct_pageview_overview_count,0
Fri Oct 10 2014,company_update_impressions,0
Fri Oct 10 2014,company_update_comments,0
Fri Oct 10 2014,company_update_engagement,0
Fri Oct 10 2014,company_update_likes,0
Fri Oct 10 2014,company_update_shares,0
Fri Oct 10 2014,pageview_overview_count,0
Sat Oct 11 2014,company_update_clicks,0
Sat Oct 11 2014,company_update_unique_impressions,0
Sat Oct 11 2014,distinct_pageview_overview_count,0
Sat Oct 11 2014,company_update_impressions,0
Sat Oct 11 2014,company_update_comments,0
Sat Oct 11 2014,company_update_engagement,0
Sat Oct 11 2014,company_update_likes,0
Sat Oct 11 2014,company_update_shares,0
Sat Oct 11 2014,pageview_overview_count,0
Sun Oct 12 2014,company_update_clicks,0
Sun Oct 12 2014,company_update_unique_impressions,0
Sun Oct 12 2014,distinct_pageview_overview_count,0
Sun Oct 12 2014,company_update_impressions,0
Sun Oct 12 2014,company_update_comments,0
Sun Oct 12 2014,company_update_engagement,0
Sun Oct 12 2014,company_update_likes,0
Sun Oct 12 2014,company_update_shares,0
Sun Oct 12 2014,pageview_overview_count,0
Mon Oct 13 2014,company_update_clicks,0
Mon Oct 13 2014,company_update_unique_impressions,0
Mon Oct 13 2014,distinct_pageview_overview_count,0
Mon Oct 13 2014,company_update_impressions,0
Mon Oct 13 2014,company_update_comments,0
Mon Oct 13 2014,company_update_engagement,0
Mon Oct 13 2014,company_update_likes,0
Mon Oct 13 2014,company_update_shares,0
Mon Oct 13 2014,pageview_overview_count,0
Tue Oct 14 2014,company_update_clicks,0
Tue Oct 14 2014,company_update_unique_impressions,0
Tue Oct 14 2014,distinct_pageview_overview_count,0
Tue Oct 14 2014,company_update_impressions,0
Tue Oct 14 2014,company_update_comments,0
Tue Oct 14 2014,company_update_engagement,0
Tue Oct 14 2014,company_update_likes,0
Tue Oct 14 2014,company_update_shares,0
Tue Oct 14 2014,pageview_overview_count,0
Wed Oct 15 2014,company_update_clicks,0
Wed Oct 15 2014,company_update_unique_impressions,0
Wed Oct 15 2014,distinct_pageview_overview_count,0
Wed Oct 15 2014,company_update_impressions,0
Wed Oct 15 2014,company_update_comments,0
Wed Oct 15 2014,company_update_engagement,0
Wed Oct 15 2014,company_update_likes,0
Wed Oct 15 2014,company_update_shares,0
Wed Oct 15 2014,pageview_overview_count,0
Thu Oct 16 2014,company_update_clicks,0
Thu Oct 16 2014,company_update_unique_impressions,0
Thu Oct 16 2014,distinct_pageview_overview_count,0
Thu Oct 16 2014,company_update_impressions,0
Thu Oct 16 2014,company_update_comments,0
Thu Oct 16 2014,company_update_engagement,0
Thu Oct 16 2014,company_update_likes,0
Thu Oct 16 2014,company_update_shares,0
Thu Oct 16 2014,pageview_overview_count,0
Fri Oct 17 2014,company_update_clicks,0
Fri Oct 17 2014,company_update_unique_impressions,0
Fri Oct 17 2014,distinct_pageview_overview_count,0
Fri Oct 17 2014,company_update_impressions,0
Fri Oct 17 2014,company_update_comments,0
Fri Oct 17 2014,company_update_engagement,0
Fri Oct 17 2014,company_update_likes,0
Fri Oct 17 2014,company_update_shares,0
Fri Oct 17 2014,pageview_overview_count,0
Sat Oct 18 2014,company_update_clicks,0
Sat Oct 18 2014,company_update_unique_impressions,0
Sat Oct 18 2014,distinct_pageview_overview_count,0
Sat Oct 18 2014,company_update_impressions,0
Sat Oct 18 2014,company_update_comments,0
Sat Oct 18 2014,company_update_engagement,0
Sat Oct 18 2014,company_update_likes,0
Sat Oct 18 2014,company_update_shares,0
Sat Oct 18 2014,pageview_overview_count,0
Sun Oct 19 2014,company_update_clicks,0
Sun Oct 19 2014,company_update_unique_impressions,0
Sun Oct 19 2014,distinct_pageview_overview_count,0
Sun Oct 19 2014,company_update_impressions,0
Sun Oct 19 2014,company_update_comments,0
Sun Oct 19 2014,company_update_engagement,0
Sun Oct 19 2014,company_update_likes,0
Sun Oct 19 2014,company_update_shares,0
Sun Oct 19 2014,pageview_overview_count,0
Mon Oct 20 2014,company_update_clicks,0
Mon Oct 20 2014,company_update_unique_impressions,0
Mon Oct 20 2014,distinct_pageview_overview_count,0
Mon Oct 20 2014,company_update_impressions,0
Mon Oct 20 2014,company_update_comments,0
Mon Oct 20 2014,company_update_engagement,0
Mon Oct 20 2014,company_update_likes,0
Mon Oct 20 2014,company_update_shares,0
Mon Oct 20 2014,pageview_overview_count,0
Tue Oct 21 2014,company_update_clicks,0
Tue Oct 21 2014,company_update_unique_impressions,0
Tue Oct 21 2014,distinct_pageview_overview_count,0
Tue Oct 21 2014,company_update_impressions,0
Tue Oct 21 2014,company_update_comments,0
Tue Oct 21 2014,company_update_engagement,0
Tue Oct 21 2014,company_update_likes,0
Tue Oct 21 2014,company_update_shares,0
Tue Oct 21 2014,pageview_overview_count,0
Wed Oct 22 2014,company_update_clicks,0
Wed Oct 22 2014,company_update_unique_impressions,0
Wed Oct 22 2014,distinct_pageview_overview_count,0
Wed Oct 22 2014,company_update_impressions,0
Wed Oct 22 2014,company_update_comments,0
Wed Oct 22 2014,company_update_engagement,0
Wed Oct 22 2014,company_update_likes,0
Wed Oct 22 2014,company_update_shares,0
Wed Oct 22 2014,pageview_overview_count,0
Thu Oct 23 2014,company_update_clicks,0
Thu Oct 23 2014,company_update_unique_impressions,0
Thu Oct 23 2014,distinct_pageview_overview_count,0
Thu Oct 23 2014,company_update_impressions,0
Thu Oct 23 2014,company_update_comments,0
Thu Oct 23 2014,company_update_engagement,0
Thu Oct 23 2014,company_update_likes,0
Thu Oct 23 2014,company_update_shares,0
Thu Oct 23 2014,pageview_overview_count,0
Fri Oct 24 2014,company_update_clicks,0
Fri Oct 24 2014,company_update_unique_impressions,0
Fri Oct 24 2014,distinct_pageview_overview_count,0
Fri Oct 24 2014,company_update_impressions,0
Fri Oct 24 2014,company_update_comments,0
Fri Oct 24 2014,company_update_engagement,0
Fri Oct 24 2014,company_update_likes,0
Fri Oct 24 2014,company_update_shares,0
Fri Oct 24 2014,pageview_overview_count,0
Sat Oct 25 2014,company_update_clicks,0
Sat Oct 25 2014,company_update_unique_impressions,0
Sat Oct 25 2014,distinct_pageview_overview_count,0
Sat Oct 25 2014,company_update_impressions,0
Sat Oct 25 2014,company_update_comments,0
Sat Oct 25 2014,company_update_engagement,0
Sat Oct 25 2014,company_update_likes,0
Sat Oct 25 2014,company_update_shares,0
Sat Oct 25 2014,pageview_overview_count,0
Sun Oct 26 2014,company_update_clicks,0
Sun Oct 26 2014,company_update_unique_impressions,0
Sun Oct 26 2014,distinct_pageview_overview_count,0
Sun Oct 26 2014,company_update_impressions,0
Sun Oct 26 2014,company_update_comments,0
Sun Oct 26 2014,company_update_engagement,0
Sun Oct 26 2014,company_update_likes,0
Sun Oct 26 2014,company_update_shares,0
Sun Oct 26 2014,pageview_overview_count,0
Mon Oct 27 2014,company_update_clicks,0
Mon Oct 27 2014,company_update_unique_impressions,0
Mon Oct 27 2014,distinct_pageview_overview_count,0
Mon Oct 27 2014,company_update_impressions,0
Mon Oct 27 2014,company_update_comments,0
Mon Oct 27 2014,company_update_engagement,0
Mon Oct 27 2014,company_update_likes,0
Mon Oct 27 2014,company_update_shares,0
Mon Oct 27 2014,pageview_overview_count,0
Tue Oct 28 2014,company_update_clicks,0
Tue Oct 28 2014,company_update_unique_impressions,0
Tue Oct 28 2014,distinct_pageview_overview_count,0
Tue Oct 28 2014,company_update_impressions,0
Tue Oct 28 2014,company_update_comments,0
Tue Oct 28 2014,company_update_engagement,0
Tue Oct 28 2014,company_update_likes,0
Tue Oct 28 2014,company_update_shares,0
Tue Oct 28 2014,pageview_overview_count,0
Wed Oct 29 2014,company_update_clicks,0
Wed Oct 29 2014,company_update_unique_impressions,0
Wed Oct 29 2014,distinct_pageview_overview_count,0
Wed Oct 29 2014,company_update_impressions,0
Wed Oct 29 2014,company_update_comments,0
Wed Oct 29 2014,company_update_engagement,0
Wed Oct 29 2014,company_update_likes,0
Wed Oct 29 2014,company_update_shares,0
Wed Oct 29 2014,pageview_overview_count,0
Thu Oct 30 2014,company_update_clicks,0
Thu Oct 30 2014,company_update_unique_impressions,0
Thu Oct 30 2014,distinct_pageview_overview_count,0
Thu Oct 30 2014,company_update_impressions,0
Thu Oct 30 2014,company_update_comments,0
Thu Oct 30 2014,company_update_engagement,0
Thu Oct 30 2014,company_update_likes,0
Thu Oct 30 2014,company_update_shares,0
Thu Oct 30 2014,pageview_overview_count,0
Fri Oct 31 2014,company_update_clicks,0
Fri Oct 31 2014,company_update_unique_impressions,0
Fri Oct 31 2014,distinct_pageview_overview_count,0
Fri Oct 31 2014,company_update_impressions,0
Fri Oct 31 2014,company_update_comments,0
Fri Oct 31 2014,company_update_engagement,0
Fri Oct 31 2014,company_update_likes,0
Fri Oct 31 2014,company_update_shares,0
Fri Oct 31 2014,pageview_overview_count,0
Sat Nov 01 2014,company_update_clicks,0
Sat Nov 01 2014,company_update_unique_impressions,0
Sat Nov 01 2014,distinct_pageview_overview_count,0
Sat Nov 01 2014,company_update_impressions,0
Sat Nov 01 2014,company_update_comments,0
Sat Nov 01 2014,company_update_engagement,0
Sat Nov 01 2014,company_update_likes,0
Sat Nov 01 2014,company_update_shares,0
Sat Nov 01 2014,pageview_overview_count,0
Sun Nov 02 2014,company_update_clicks,0
Sun Nov 02 2014,company_update_unique_impressions,0
Sun Nov 02 2014,distinct_pageview_overview_count,0
Sun Nov 02 2014,company_update_impressions,0
Sun Nov 02 2014,company_update_comments,0
Sun Nov 02 2014,company_update_engagement,0
Sun Nov 02 2014,company_update_likes,0
Sun Nov 02 2014,company_update_shares,0
Sun Nov 02 2014,pageview_overview_count,0
Mon Nov 03 2014,company_update_clicks,0
Mon Nov 03 2014,company_update_unique_impressions,0
Mon Nov 03 2014,distinct_pageview_overview_count,0
Mon Nov 03 2014,company_update_impressions,0
Mon Nov 03 2014,company_update_comments,0
Mon Nov 03 2014,company_update_engagement,0
Mon Nov 03 2014,company_update_likes,0
Mon Nov 03 2014,company_update_shares,0
Mon Nov 03 2014,pageview_overview_count,0
Tue Nov 04 2014,company_update_clicks,0
Tue Nov 04 2014,company_update_unique_impressions,0
Tue Nov 04 2014,distinct_pageview_overview_count,0
Tue Nov 04 2014,company_update_impressions,0
Tue Nov 04 2014,company_update_comments,0
Tue Nov 04 2014,company_update_engagement,0
Tue Nov 04 2014,company_update_likes,0
Tue Nov 04 2014,company_update_shares,0
Tue Nov 04 2014,pageview_overview_count,0
Wed Nov 05 2014,company_update_clicks,0
Wed Nov 05 2014,company_update_unique_impressions,0
Wed Nov 05 2014,distinct_pageview_overview_count,0
Wed Nov 05 2014,company_update_impressions,0
Wed Nov 05 2014,company_update_comments,0
Wed Nov 05 2014,company_update_engagement,0
Wed Nov 05 2014,company_update_likes,0
Wed Nov 05 2014,company_update_shares,0
Wed Nov 05 2014,pageview_overview_count,0
Thu Nov 06 2014,company_update_clicks,0
Thu Nov 06 2014,company_update_unique_impressions,0
Thu Nov 06 2014,distinct_pageview_overview_count,0
Thu Nov 06 2014,company_update_impressions,0
Thu Nov 06 2014,company_update_comments,0
Thu Nov 06 2014,company_update_engagement,0
Thu Nov 06 2014,company_update_likes,0
Thu Nov 06 2014,company_update_shares,0
Thu Nov 06 2014,pageview_overview_count,0
Fri Nov 07 2014,company_update_clicks,0
Fri Nov 07 2014,company_update_unique_impressions,0
Fri Nov 07 2014,distinct_pageview_overview_count,0
Fri Nov 07 2014,company_update_impressions,0
Fri Nov 07 2014,company_update_comments,0
Fri Nov 07 2014,company_update_engagement,0
Fri Nov 07 2014,company_update_likes,0
Fri Nov 07 2014,company_update_shares,0
Fri Nov 07 2014,pageview_overview_count,0
Sat Nov 08 2014,company_update_clicks,0
Sat Nov 08 2014,company_update_unique_impressions,0
Sat Nov 08 2014,distinct_pageview_overview_count,0
Sat Nov 08 2014,company_update_impressions,0
Sat Nov 08 2014,company_update_comments,0
Sat Nov 08 2014,company_update_engagement,0
Sat Nov 08 2014,company_update_likes,0
Sat Nov 08 2014,company_update_shares,0
Sat Nov 08 2014,pageview_overview_count,0
Sun Nov 09 2014,company_update_clicks,0
Sun Nov 09 2014,company_update_unique_impressions,0
Sun Nov 09 2014,distinct_pageview_overview_count,0
Sun Nov 09 2014,company_update_impressions,0
Sun Nov 09 2014,company_update_comments,0
Sun Nov 09 2014,company_update_engagement,0
Sun Nov 09 2014,company_update_likes,0
Sun Nov 09 2014,company_update_shares,0
Sun Nov 09 2014,pageview_overview_count,0
Mon Nov 10 2014,company_update_clicks,0
Mon Nov 10 2014,company_update_unique_impressions,0
Mon Nov 10 2014,distinct_pageview_overview_count,0
Mon Nov 10 2014,company_update_impressions,0
Mon Nov 10 2014,company_update_comments,0
Mon Nov 10 2014,company_update_engagement,0
Mon Nov 10 2014,company_update_likes,0
Mon Nov 10 2014,company_update_shares,0
Mon Nov 10 2014,pageview_overview_count,0
Tue Nov 11 2014,company_update_clicks,0
Tue Nov 11 2014,company_update_unique_impressions,0
Tue Nov 11 2014,distinct_pageview_overview_count,0
Tue Nov 11 2014,company_update_impressions,0
Tue Nov 11 2014,company_update_comments,0
Tue Nov 11 2014,company_update_engagement,0
Tue Nov 11 2014,company_update_likes,0
Tue Nov 11 2014,company_update_shares,0
Tue Nov 11 2014,pageview_overview_count,0
Wed Nov 12 2014,company_update_clicks,0
Wed Nov 12 2014,company_update_unique_impressions,0
Wed Nov 12 2014,distinct_pageview_overview_count,0
Wed Nov 12 2014,company_update_impressions,0
Wed Nov 12 2014,company_update_comments,0
Wed Nov 12 2014,company_update_engagement,0
Wed Nov 12 2014,company_update_likes,0
Wed Nov 12 2014,company_update_shares,0
Wed Nov 12 2014,pageview_overview_count,0
Thu Nov 13 2014,company_update_clicks,0
Thu Nov 13 2014,company_update_unique_impressions,0
Thu Nov 13 2014,distinct_pageview_overview_count,0
Thu Nov 13 2014,company_update_impressions,0
Thu Nov 13 2014,company_update_comments,0
Thu Nov 13 2014,company_update_engagement,0
Thu Nov 13 2014,company_update_likes,0
Thu Nov 13 2014,company_update_shares,0
Thu Nov 13 2014,pageview_overview_count,0
Fri Nov 14 2014,company_update_clicks,0
Fri Nov 14 2014,company_update_unique_impressions,0
Fri Nov 14 2014,distinct_pageview_overview_count,0
Fri Nov 14 2014,company_update_impressions,0
Fri Nov 14 2014,company_update_comments,0
Fri Nov 14 2014,company_update_engagement,0
Fri Nov 14 2014,company_update_likes,0
Fri Nov 14 2014,company_update_shares,0
Fri Nov 14 2014,pageview_overview_count,0
Sat Nov 15 2014,company_update_clicks,0
Sat Nov 15 2014,company_update_unique_impressions,0
Sat Nov 15 2014,distinct_pageview_overview_count,0
Sat Nov 15 2014,company_update_impressions,0
Sat Nov 15 2014,company_update_comments,0
Sat Nov 15 2014,company_update_engagement,0
Sat Nov 15 2014,company_update_likes,0
Sat Nov 15 2014,company_update_shares,0
Sat Nov 15 2014,pageview_overview_count,0
Sun Nov 16 2014,company_update_clicks,0
Sun Nov 16 2014,company_update_unique_impressions,0
Sun Nov 16 2014,distinct_pageview_overview_count,0
Sun Nov 16 2014,company_update_impressions,0
Sun Nov 16 2014,company_update_comments,0
Sun Nov 16 2014,company_update_engagement,0
Sun Nov 16 2014,company_update_likes,0
Sun Nov 16 2014,company_update_shares,0
Sun Nov 16 2014,pageview_overview_count,0
Mon Nov 17 2014,company_update_clicks,0
Mon Nov 17 2014,company_update_unique_impressions,0
Mon Nov 17 2014,distinct_pageview_overview_count,0
Mon Nov 17 2014,company_update_impressions,0
Mon Nov 17 2014,company_update_comments,0
Mon Nov 17 2014,company_update_engagement,0
Mon Nov 17 2014,company_update_likes,0
Mon Nov 17 2014,company_update_shares,0
Mon Nov 17 2014,pageview_overview_count,0
Tue Nov 18 2014,company_update_clicks,0
Tue Nov 18 2014,company_update_unique_impressions,0
Tue Nov 18 2014,distinct_pageview_overview_count,0
Tue Nov 18 2014,company_update_impressions,0
Tue Nov 18 2014,company_update_comments,0
Tue Nov 18 2014,company_update_engagement,0
Tue Nov 18 2014,company_update_likes,0
Tue Nov 18 2014,company_update_shares,0
Tue Nov 18 2014,pageview_overview_count,0
Wed Nov 19 2014,company_update_clicks,0
Wed Nov 19 2014,company_update_unique_impressions,0
Wed Nov 19 2014,distinct_pageview_overview_count,0
Wed Nov 19 2014,company_update_impressions,0
Wed Nov 19 2014,company_update_comments,0
Wed Nov 19 2014,company_update_engagement,0
Wed Nov 19 2014,company_update_likes,0
Wed Nov 19 2014,company_update_shares,0
Wed Nov 19 2014,pageview_overview_count,0
Thu Nov 20 2014,company_update_clicks,0
Thu Nov 20 2014,company_update_unique_impressions,0
Thu Nov 20 2014,distinct_pageview_overview_count,0
Thu Nov 20 2014,company_update_impressions,0
Thu Nov 20 2014,company_update_comments,0
Thu Nov 20 2014,company_update_engagement,0
Thu Nov 20 2014,company_update_likes,0
Thu Nov 20 2014,company_update_shares,0
Thu Nov 20 2014,pageview_overview_count,0
Fri Nov 21 2014,company_update_clicks,0
Fri Nov 21 2014,company_update_unique_impressions,0
Fri Nov 21 2014,distinct_pageview_overview_count,0
Fri Nov 21 2014,company_update_impressions,0
Fri Nov 21 2014,company_update_comments,0
Fri Nov 21 2014,company_update_engagement,0
Fri Nov 21 2014,company_update_likes,0
Fri Nov 21 2014,company_update_shares,0
Fri Nov 21 2014,pageview_overview_count,0
Sat Nov 22 2014,company_update_clicks,0
Sat Nov 22 2014,company_update_unique_impressions,0
Sat Nov 22 2014,distinct_pageview_overview_count,0
Sat Nov 22 2014,company_update_impressions,0
Sat Nov 22 2014,company_update_comments,0
Sat Nov 22 2014,company_update_engagement,0
Sat Nov 22 2014,company_update_likes,0
Sat Nov 22 2014,company_update_shares,0
Sat Nov 22 2014,pageview_overview_count,0
Sun Nov 23 2014,company_update_clicks,0
Sun Nov 23 2014,company_update_unique_impressions,0
Sun Nov 23 2014,distinct_pageview_overview_count,0
Sun Nov 23 2014,company_update_impressions,0
Sun Nov 23 2014,company_update_comments,0
Sun Nov 23 2014,company_update_engagement,0
Sun Nov 23 2014,company_update_likes,0
Sun Nov 23 2014,company_update_shares,0
Sun Nov 23 2014,pageview_overview_count,0
Mon Nov 24 2014,company_update_clicks,0
Mon Nov 24 2014,company_update_unique_impressions,0
Mon Nov 24 2014,distinct_pageview_overview_count,0
Mon Nov 24 2014,company_update_impressions,0
Mon Nov 24 2014,company_update_comments,0
Mon Nov 24 2014,company_update_engagement,0
Mon Nov 24 2014,company_update_likes,0
Mon Nov 24 2014,company_update_shares,0
Mon Nov 24 2014,pageview_overview_count,0
Tue Nov 25 2014,company_update_clicks,0
Tue Nov 25 2014,company_update_unique_impressions,0
Tue Nov 25 2014,distinct_pageview_overview_count,0
Tue Nov 25 2014,company_update_impressions,0
Tue Nov 25 2014,company_update_comments,0
Tue Nov 25 2014,company_update_engagement,0
Tue Nov 25 2014,company_update_likes,0
Tue Nov 25 2014,company_update_shares,0
Tue Nov 25 2014,pageview_overview_count,0
Wed Nov 26 2014,company_update_clicks,0
Wed Nov 26 2014,company_update_unique_impressions,0
Wed Nov 26 2014,distinct_pageview_overview_count,0
Wed Nov 26 2014,company_update_impressions,0
Wed Nov 26 2014,company_update_comments,0
Wed Nov 26 2014,company_update_engagement,0
Wed Nov 26 2014,company_update_likes,0
Wed Nov 26 2014,company_update_shares,0
Wed Nov 26 2014,pageview_overview_count,0
Thu Nov 27 2014,company_update_clicks,0
Thu Nov 27 2014,company_update_unique_impressions,0
Thu Nov 27 2014,distinct_pageview_overview_count,0
Thu Nov 27 2014,company_update_impressions,0
Thu Nov 27 2014,company_update_comments,0
Thu Nov 27 2014,company_update_engagement,0
Thu Nov 27 2014,company_update_likes,0
Thu Nov 27 2014,company_update_shares,0
Thu Nov 27 2014,pageview_overview_count,0
Fri Nov 28 2014,company_update_clicks,0
Fri Nov 28 2014,company_update_unique_impressions,0
Fri Nov 28 2014,distinct_pageview_overview_count,0
Fri Nov 28 2014,company_update_impressions,0
Fri Nov 28 2014,company_update_comments,0
Fri Nov 28 2014,company_update_engagement,0
Fri Nov 28 2014,company_update_likes,0
Fri Nov 28 2014,company_update_shares,0
Fri Nov 28 2014,pageview_overview_count,0
Sat Nov 29 2014,company_update_clicks,0
Sat Nov 29 2014,company_update_unique_impressions,0
Sat Nov 29 2014,distinct_pageview_overview_count,0
Sat Nov 29 2014,company_update_impressions,0
Sat Nov 29 2014,company_update_comments,0
Sat Nov 29 2014,company_update_engagement,0
Sat Nov 29 2014,company_update_likes,0
Sat Nov 29 2014,company_update_shares,0
Sat Nov 29 2014,pageview_overview_count,0
Sun Nov 30 2014,company_update_clicks,0
Sun Nov 30 2014,company_update_unique_impressions,0
Sun Nov 30 2014,distinct_pageview_overview_count,0
Sun Nov 30 2014,company_update_impressions,0
Sun Nov 30 2014,company_update_comments,0
Sun Nov 30 2014,company_update_engagement,0
Sun Nov 30 2014,company_update_likes,0
Sun Nov 30 2014,company_update_shares,0
Sun Nov 30 2014,pageview_overview_count,0
Mon Dec 01 2014,company_update_clicks,0
Mon Dec 01 2014,company_update_unique_impressions,0
Mon Dec 01 2014,distinct_pageview_overview_count,0
Mon Dec 01 2014,company_update_impressions,0
Mon Dec 01 2014,company_update_comments,0
Mon Dec 01 2014,company_update_engagement,0
Mon Dec 01 2014,company_update_likes,0
Mon Dec 01 2014,company_update_shares,0
Mon Dec 01 2014,pageview_overview_count,0
Tue Dec 02 2014,company_update_clicks,0
Tue Dec 02 2014,company_update_unique_impressions,0
Tue Dec 02 2014,distinct_pageview_overview_count,0
Tue Dec 02 2014,company_update_impressions,0
Tue Dec 02 2014,company_update_comments,0
Tue Dec 02 2014,company_update_engagement,0
Tue Dec 02 2014,company_update_likes,0
Tue Dec 02 2014,company_update_shares,0
Tue Dec 02 2014,pageview_overview_count,0
Wed Dec 03 2014,company_update_clicks,0
Wed Dec 03 2014,company_update_unique_impressions,0
Wed Dec 03 2014,distinct_pageview_overview_count,0
Wed Dec 03 2014,company_update_impressions,0
Wed Dec 03 2014,company_update_comments,0
Wed Dec 03 2014,company_update_engagement,0
Wed Dec 03 2014,company_update_likes,0
Wed Dec 03 2014,company_update_shares,0
Wed Dec 03 2014,pageview_overview_count,0
Thu Dec 04 2014,company_update_clicks,0
Thu Dec 04 2014,company_update_unique_impressions,0
Thu Dec 04 2014,distinct_pageview_overview_count,16
Thu Dec 04 2014,company_update_impressions,0
Thu Dec 04 2014,company_update_comments,0
Thu Dec 04 2014,company_update_engagement,0
Thu Dec 04 2014,company_update_likes,0
Thu Dec 04 2014,company_update_shares,0
Thu Dec 04 2014,pageview_overview_count,20
Fri Dec 05 2014,company_update_clicks,0
Fri Dec 05 2014,company_update_unique_impressions,0
Fri Dec 05 2014,distinct_pageview_overview_count,16
Fri Dec 05 2014,company_update_impressions,0
Fri Dec 05 2014,company_update_comments,0
Fri Dec 05 2014,company_update_engagement,0
Fri Dec 05 2014,company_update_likes,0
Fri Dec 05 2014,company_update_shares,0
Fri Dec 05 2014,pageview_overview_count,25
Sat Dec 06 2014,company_update_clicks,0
Sat Dec 06 2014,company_update_unique_impressions,0
Sat Dec 06 2014,distinct_pageview_overview_count,5
Sat Dec 06 2014,company_update_impressions,0
Sat Dec 06 2014,company_update_comments,0
Sat Dec 06 2014,company_update_engagement,0
Sat Dec 06 2014,company_update_likes,0
Sat Dec 06 2014,company_update_shares,0
Sat Dec 06 2014,pageview_overview_count,20
Sun Dec 07 2014,company_update_clicks,0
Sun Dec 07 2014,company_update_unique_impressions,0
Sun Dec 07 2014,distinct_pageview_overview_count,5
Sun Dec 07 2014,company_update_impressions,0
Sun Dec 07 2014,company_update_comments,0
Sun Dec 07 2014,company_update_engagement,0
Sun Dec 07 2014,company_update_likes,0
Sun Dec 07 2014,company_update_shares,0
Sun Dec 07 2014,pageview_overview_count,24
Mon Dec 08 2014,company_update_clicks,0
Mon Dec 08 2014,company_update_unique_impressions,0
Mon Dec 08 2014,distinct_pageview_overview_count,16
Mon Dec 08 2014,company_update_impressions,0
Mon Dec 08 2014,company_update_comments,0
Mon Dec 08 2014,company_update_engagement,0
Mon Dec 08 2014,company_update_likes,0
Mon Dec 08 2014,company_update_shares,0
Mon Dec 08 2014,pageview_overview_count,22
Tue Dec 09 2014,company_update_clicks,0
Tue Dec 09 2014,company_update_unique_impressions,0
Tue Dec 09 2014,distinct_pageview_overview_count,17
Tue Dec 09 2014,company_update_impressions,0
Tue Dec 09 2014,company_update_comments,0
Tue Dec 09 2014,company_update_engagement,0
Tue Dec 09 2014,company_update_likes,0
Tue Dec 09 2014,company_update_shares,0
Tue Dec 09 2014,pageview_overview_count,18
Wed Dec 10 2014,company_update_clicks,0
Wed Dec 10 2014,company_update_unique_impressions,0
Wed Dec 10 2014,distinct_pageview_overview_count,17
Wed Dec 10 2014,company_update_impressions,0
Wed Dec 10 2014,company_update_comments,0
Wed Dec 10 2014,company_update_engagement,0
Wed Dec 10 2014,company_update_likes,0
Wed Dec 10 2014,company_update_shares,0
Wed Dec 10 2014,pageview_overview_count,23
Thu Dec 11 2014,company_update_clicks,0
Thu Dec 11 2014,company_update_unique_impressions,0
Thu Dec 11 2014,distinct_pageview_overview_count,15
Thu Dec 11 2014,company_update_impressions,0
Thu Dec 11 2014,company_update_comments,0
Thu Dec 11 2014,company_update_engagement,0
Thu Dec 11 2014,company_update_likes,0
Thu Dec 11 2014,company_update_shares,0
Thu Dec 11 2014,pageview_overview_count,20
Fri Dec 12 2014,company_update_clicks,0
Fri Dec 12 2014,company_update_unique_impressions,0
Fri Dec 12 2014,distinct_pageview_overview_count,11
Fri Dec 12 2014,company_update_impressions,0
Fri Dec 12 2014,company_update_comments,0
Fri Dec 12 2014,company_update_engagement,0
Fri Dec 12 2014,company_update_likes,0
Fri Dec 12 2014,company_update_shares,0
Fri Dec 12 2014,pageview_overview_count,12
Sat Dec 13 2014,company_update_clicks,0
Sat Dec 13 2014,company_update_unique_impressions,0
Sat Dec 13 2014,distinct_pageview_overview_count,4
Sat Dec 13 2014,company_update_impressions,0
Sat Dec 13 2014,company_update_comments,0
Sat Dec 13 2014,company_update_engagement,0
Sat Dec 13 2014,company_update_likes,0
Sat Dec 13 2014,company_update_shares,0
Sat Dec 13 2014,pageview_overview_count,4
Sun Dec 14 2014,company_update_clicks,0
Sun Dec 14 2014,company_update_unique_impressions,0
Sun Dec 14 2014,distinct_pageview_overview_count,8
Sun Dec 14 2014,company_update_impressions,0
Sun Dec 14 2014,company_update_comments,0
Sun Dec 14 2014,company_update_engagement,0
Sun Dec 14 2014,company_update_likes,0
Sun Dec 14 2014,company_update_shares,0
Sun Dec 14 2014,pageview_overview_count,8
Mon Dec 15 2014,company_update_clicks,0
Mon Dec 15 2014,company_update_unique_impressions,0
Mon Dec 15 2014,distinct_pageview_overview_count,17
Mon Dec 15 2014,company_update_impressions,0
Mon Dec 15 2014,company_update_comments,0
Mon Dec 15 2014,company_update_engagement,0
Mon Dec 15 2014,company_update_likes,0
Mon Dec 15 2014,company_update_shares,0
Mon Dec 15 2014,pageview_overview_count,20
Tue Dec 16 2014,company_update_clicks,0
Tue Dec 16 2014,company_update_unique_impressions,0
Tue Dec 16 2014,distinct_pageview_overview_count,20
Tue Dec 16 2014,company_update_impressions,0
Tue Dec 16 2014,company_update_comments,0
Tue Dec 16 2014,company_update_engagement,0
Tue Dec 16 2014,company_update_likes,0
Tue Dec 16 2014,company_update_shares,0
